datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,temp_next_day
2025-05-01 00:00:00,7.8,6.6,-5.1,39.55,0.0,0,nan,0,0,15.1,7.6,360,1021.4,100.0,17.1,0,0.0,0,nan,Overcast,10.0
2025-05-01 01:00:00,6.7,5.8,-4.6,44.41,0.0,0,nan,0,0,12.6,5.4,360,1022.1,0.0,17.1,0,0.0,0,nan,Clear,10.4
2025-05-01 02:00:00,6.1,5.2,-4.1,48.21,0.0,0,nan,0,0,12.6,5.4,10,1022.4,30.0,18.5,0,0.0,0,nan,Partially cloudy,11.2
2025-05-01 03:00:00,5.2,5.2,-3.8,52.48,0.0,0,nan,0,0,16.6,3.7,30,1022.3,0.0,17.1,0,0.0,0,nan,Clear,10.8
2025-05-01 04:00:00,4.3,3.1,-4.0,54.78,0.0,0,nan,0,0,16.6,5.5,30,1022.1,0.0,17.1,0,0.0,0,nan,Clear,10.8
2025-05-01 05:00:00,3.7,2.4,-4.3,55.88,0.0,0,nan,0,0,15.1,5.4,1,1022.1,10.0,18.5,0,0.0,0,nan,Clear,11.2
2025-05-01 06:00:00,3.3,2.0,-4.6,56.05,0.0,0,nan,0,0,13.0,5.5,20,1022.4,0.0,17.1,16,0.1,0,nan,Clear,11.7
2025-05-01 07:00:00,4.1,2.9,-4.1,54.89,0.0,0,nan,0,0,17.3,5.5,60,1023.0,0.0,24.5,50,0.2,1,nan,Clear,11.2
2025-05-01 08:00:00,4.4,3.2,-3.8,55.47,0.0,0,nan,0,0,20.9,5.5,20,1023.3,40.0,25.0,253,0.9,3,nan,Partially cloudy,11.4
2025-05-01 09:00:00,6.4,5.5,-2.9,51.76,0.0,0,nan,0,0,21.6,5.5,60,1023.2,0.0,24.5,546,2.0,5,nan,Clear,10.5
2025-05-01 10:00:00,7.7,6.4,-3.6,44.48,0.0,0,nan,0,0,21.2,7.6,40,1023.0,0.0,24.5,685,2.5,7,nan,Clear,11.9
2025-05-01 11:00:00,9.7,9.2,-3.0,40.93,0.0,0,nan,0,0,19.4,5.4,149,1022.3,50.0,25.0,841,3.0,8,nan,Partially cloudy,13.7
2025-05-01 12:00:00,11.0,11.0,-3.8,35.27,0.0,0,nan,0,0,21.2,3.6,130,1021.9,0.0,24.5,902,3.2,9,nan,Clear,16.9
2025-05-01 13:00:00,12.2,12.2,-2.4,36.15,0.0,0,nan,0,0,21.2,9.4,70,1020.5,0.0,24.5,905,3.3,9,nan,Clear,16.5
2025-05-01 14:00:00,13.7,13.7,-2.2,33.39,0.0,0,nan,0,0,19.8,7.6,110,1019.2,80.0,25.0,824,3.0,8,nan,Partially cloudy,20.5
2025-05-01 15:00:00,14.4,14.4,-4.8,26.15,0.0,0,nan,0,0,19.1,3.6,120,1018.2,100.0,24.5,625,2.3,6,nan,Overcast,21.5
2025-05-01 16:00:00,15.4,15.4,-2.3,29.63,0.0,0,nan,0,0,19.4,5.5,159,1017.1,99.4,24.5,722,2.6,7,nan,Overcast,21.4
2025-05-01 17:00:00,15.0,15.0,-3.9,26.76,0.0,0,nan,0,0,17.3,5.5,129,1017.0,100.0,25.0,165,0.6,2,nan,Overcast,21.5
2025-05-01 18:00:00,15.4,15.4,-2.8,28.46,0.0,0,nan,0,0,16.6,3.7,129,1016.1,0.0,24.5,116,0.4,1,nan,Clear,20.5
2025-05-01 19:00:00,15.1,15.1,-3.0,28.59,0.0,0,nan,0,0,16.2,5.5,60,1014.8,100.0,24.5,23,0.1,0,nan,Overcast,19.7
2025-05-01 20:00:00,14.3,14.3,-1.8,32.93,0.0,0,nan,0,0,20.2,9.4,30,1014.1,100.0,18.5,1,0.0,0,nan,Overcast,18.9
2025-05-01 21:00:00,12.5,12.5,-0.6,40.43,0.0,0,nan,0,0,22.3,7.7,30,1014.2,100.0,17.1,0,0.0,0,nan,Overcast,18.2
2025-05-01 22:00:00,12.3,12.3,0.8,45.37,0.0,0,nan,0,0,21.6,5.6,20,1014.4,100.0,15.6,0,0.0,0,nan,Overcast,17.7
2025-05-01 23:00:00,10.8,10.8,4.4,64.29,0.0,0,nan,0,0,22.3,9.4,341,1014.0,100.0,13.8,0,0.0,0,nan,Overcast,16.2
2025-05-02 00:00:00,10.0,9.6,5.0,71.1,0.456,100,rain,0,0,24.8,5.4,360,1013.1,100.0,nan,0,0.0,0,nan,"Rain, Overcast",14.8
2025-05-02 01:00:00,10.4,10.4,5.4,70.88,0.292,100,rain,0,0,33.5,3.8,51,1010.8,100.0,12.8,0,0.0,0,nan,"Rain, Overcast",13.5
2025-05-02 02:00:00,11.2,11.2,5.7,68.75,0.005,100,rain,0,0,30.2,3.8,179,1009.6,100.0,13.8,0,0.0,0,nan,"Rain, Overcast",11.9
2025-05-02 03:00:00,10.8,10.8,6.9,76.4,0.254,100,rain,0,0,27.4,5.5,169,1008.5,100.0,12.8,0,0.0,0,nan,"Rain, Overcast",11.5
2025-05-02 04:00:00,10.8,10.8,8.9,87.5,1.329,100,rain,0,0,39.2,9.4,179,1007.9,100.0,12.8,0,0.0,0,nan,"Rain, Overcast",10.8
2025-05-02 05:00:00,11.2,11.2,9.4,88.34,0.283,100,rain,0,0,37.1,7.8,170,1006.7,96.9,16.0,0,0.0,0,nan,"Rain, Overcast",10.0
2025-05-02 06:00:00,11.7,11.7,8.8,82.93,0.0,0,nan,0,0,34.2,7.8,189,1005.8,100.0,11.5,3,0.0,0,nan,Overcast,9.6
2025-05-02 07:00:00,11.2,11.2,9.3,88.62,0.942,100,rain,0,0,37.1,5.7,170,1005.9,99.4,11.2,11,0.0,0,nan,"Rain, Overcast",9.7
2025-05-02 08:00:00,11.4,11.4,9.9,90.5,0.577,100,rain,0,0,38.5,7.8,190,1005.6,100.0,13.8,46,0.2,0,nan,"Rain, Overcast",10.0
2025-05-02 09:00:00,10.5,10.5,10.0,96.6,0.005,100,rain,0,0,42.5,7.8,180,1005.4,100.0,10.2,38,0.1,0,nan,"Rain, Overcast",10.1
2025-05-02 10:00:00,11.9,11.9,10.9,93.62,0.543,100,rain,0,0,38.9,7.8,180,1005.2,99.6,17.1,102,0.4,1,nan,"Rain, Overcast",10.4
2025-05-02 11:00:00,13.7,13.7,11.9,88.52,0.0,0,nan,0,0,35.3,7.8,180,1005.3,87.6,18.5,315,1.1,3,nan,Partially cloudy,10.7
2025-05-02 12:00:00,16.9,16.9,13.2,79.08,0.0,0,nan,0,0,33.5,7.8,151,1005.1,68.6,17.1,371,1.3,4,nan,Partially cloudy,10.7
2025-05-02 13:00:00,16.5,16.5,13.5,82.3,0.0,0,nan,0,0,38.7,7.8,161,1004.7,74.1,17.1,204,0.7,2,nan,Partially cloudy,11.4
2025-05-02 14:00:00,20.5,20.5,12.7,60.9,0.001,100,rain,0,0,47.9,9.6,190,1004.1,96.9,18.5,301,1.1,3,nan,"Rain, Overcast",12.9
2025-05-02 15:00:00,21.5,21.5,12.7,57.17,0.0,0,nan,0,0,31.6,11.6,201,1004.1,30.8,24.5,778,2.8,8,nan,Partially cloudy,12.7
2025-05-02 16:00:00,21.4,21.4,11.5,53.41,0.0,0,nan,0,0,27.8,13.4,191,1004.3,47.0,24.5,587,2.1,6,nan,Partially cloudy,13.0
2025-05-02 17:00:00,21.5,21.5,10.7,50.29,0.0,0,nan,0,0,29.5,11.6,201,1004.5,30.0,25.0,408,1.5,4,nan,Partially cloudy,13.9
2025-05-02 18:00:00,20.5,20.5,11.2,55.05,0.0,0,nan,0,0,37.1,11.5,191,1004.6,33.4,24.5,142,0.5,1,nan,Partially cloudy,14.0
2025-05-02 19:00:00,19.7,19.7,10.7,56.09,0.0,0,nan,0,0,40.7,9.7,181,1005.3,0.0,24.5,74,0.3,1,nan,Clear,13.7
2025-05-02 20:00:00,18.9,18.9,11.2,60.93,0.0,0,nan,0,0,40.0,9.7,181,1005.8,10.0,25.0,4,0.0,0,nan,Clear,13.3
2025-05-02 21:00:00,18.2,18.2,11.2,63.48,0.0,0,nan,0,0,31.7,7.8,191,1006.6,21.0,17.1,0,0.0,0,nan,Partially cloudy,12.9
2025-05-02 22:00:00,17.7,17.7,11.3,66.33,0.0,0,nan,0,0,35.3,5.7,171,1007.5,0.0,24.5,0,0.0,0,nan,Clear,12.8
2025-05-02 23:00:00,16.2,16.2,8.2,58.9,0.0,0,nan,0,0,31.3,3.9,270,1008.1,30.0,18.5,0,0.0,0,nan,Partially cloudy,12.8
2025-05-03 00:00:00,14.8,14.8,7.4,60.85,0.0,0,nan,0,0,31.3,3.9,201,1008.7,0.0,17.1,0,0.0,0,nan,Clear,11.8
2025-05-03 01:00:00,13.5,13.5,6.8,64.19,0.0,0,nan,0,0,30.6,5.6,162,1009.5,96.0,17.1,0,0.0,0,nan,Overcast,11.7
2025-05-03 02:00:00,11.9,11.9,5.5,64.76,0.0,0,nan,0,0,26.3,5.6,181,1010.3,30.0,18.5,0,0.0,0,nan,Partially cloudy,12.1
2025-05-03 03:00:00,11.5,11.5,5.8,68.28,0.0,0,nan,0,0,25.2,5.6,181,1011.1,95.8,17.1,0,0.0,0,nan,Overcast,11.6
2025-05-03 04:00:00,10.8,10.8,5.1,68.1,0.0,0,nan,0,0,23.4,3.8,211,1011.5,100.0,17.1,0,0.0,0,nan,Overcast,11.3
2025-05-03 05:00:00,10.0,9.1,5.0,71.17,0.0,0,nan,0,0,18.7,7.7,246,1012.0,96.9,18.5,0,0.0,0,nan,Overcast,11.0
2025-05-03 06:00:00,9.6,8.7,4.9,72.09,0.0,0,nan,0,0,18.0,7.6,280,1012.3,99.4,17.1,6,0.0,0,nan,Overcast,9.5
2025-05-03 07:00:00,9.7,9.3,4.9,71.75,0.0,0,nan,0,0,17.3,5.5,300,1013.3,100.0,17.1,19,0.1,0,nan,Overcast,9.5
2025-05-03 08:00:00,10.0,10.0,4.9,70.43,0.0,0,nan,0,0,16.9,1.1,310,1013.4,100.0,18.5,49,0.2,0,nan,Overcast,11.2
2025-05-03 09:00:00,10.1,10.1,3.8,64.83,0.0,0,nan,0,0,17.6,5.5,20,1013.8,100.0,17.1,145,0.5,1,nan,Overcast,12.0
2025-05-03 10:00:00,10.4,10.4,5.0,69.41,0.0,0,nan,0,0,17.3,5.4,29,1014.4,100.0,17.1,235,0.8,2,nan,Overcast,13.9
2025-05-03 11:00:00,10.7,10.7,4.4,65.04,0.0,0,nan,0,0,14.8,5.4,360,1014.7,93.1,18.5,338,1.2,3,nan,Overcast,15.0
2025-05-03 12:00:00,10.7,10.7,4.7,66.16,0.0,0,nan,0,0,13.3,3.7,10,1014.5,100.0,17.1,269,1.0,3,nan,Overcast,16.0
2025-05-03 13:00:00,11.4,11.4,5.2,65.85,0.0,0,nan,0,0,14.4,3.6,59,1014.3,100.0,17.1,355,1.3,4,nan,Overcast,16.7
2025-05-03 14:00:00,12.9,12.9,5.0,58.83,0.0,0,nan,0,0,15.1,3.6,40,1014.0,65.5,18.5,840,3.0,8,nan,Partially cloudy,17.4
2025-05-03 15:00:00,12.7,12.7,4.9,58.77,0.0,0,nan,0,0,11.2,5.4,98,1013.9,100.0,17.1,263,0.9,3,nan,Overcast,18.0
2025-05-03 16:00:00,13.0,13.0,4.9,57.68,0.0,0,nan,0,0,13.3,5.5,51,1013.3,97.6,17.1,513,1.8,5,nan,Overcast,18.9
2025-05-03 17:00:00,13.9,13.9,4.9,54.51,0.0,0,nan,0,0,14.0,7.6,49,1013.0,71.4,25.0,378,1.4,4,nan,Partially cloudy,19.4
2025-05-03 18:00:00,14.0,14.0,3.5,49.23,0.0,0,nan,0,0,12.6,5.5,129,1013.1,0.0,24.5,121,0.4,1,nan,Clear,19.1
2025-05-03 19:00:00,13.7,13.7,4.4,53.2,0.0,0,nan,0,0,11.5,3.7,130,1013.4,88.4,24.5,44,0.2,0,nan,Partially cloudy,18.7
2025-05-03 20:00:00,13.3,13.3,4.2,54.01,0.0,0,nan,0,0,11.5,5.4,150,1013.7,86.9,18.5,4,0.0,0,nan,Partially cloudy,18.2
2025-05-03 21:00:00,12.9,12.9,5.0,58.74,0.0,0,nan,0,0,11.5,3.6,150,1013.8,98.4,17.1,0,0.0,0,nan,Overcast,15.8
2025-05-03 22:00:00,12.8,12.8,6.0,63.19,0.0,0,nan,0,0,11.2,3.6,159,1014.2,98.4,17.1,0,0.0,0,nan,Overcast,15.8
2025-05-03 23:00:00,12.8,12.8,7.0,67.95,0.0,0,nan,0,0,10.4,1.1,188,1014.3,96.9,18.5,0,0.0,0,nan,Overcast,14.9
2025-05-04 00:00:00,11.8,11.8,7.1,72.99,0.0,0,nan,0,0,10.1,1.8,230,1014.3,100.0,17.1,0,0.0,0,nan,Overcast,14.8
2025-05-04 01:00:00,11.7,11.7,7.2,73.77,0.0,0,nan,0,0,10.1,1.8,230,1014.3,100.0,17.1,0,0.0,0,nan,Overcast,12.5
2025-05-04 02:00:00,12.1,12.1,7.6,74.11,0.0,0,nan,0,0,9.4,1.1,206,1014.4,96.9,18.5,0,0.0,0,nan,Overcast,12.5
2025-05-04 03:00:00,11.6,11.6,7.2,74.27,0.0,0,nan,0,0,4.7,1.8,302,1014.5,100.0,17.1,0,0.0,0,nan,Overcast,11.5
2025-05-04 04:00:00,11.3,11.3,7.7,78.38,0.0,0,nan,0,0,5.4,1.8,280,1014.2,99.6,17.1,0,0.0,0,nan,Overcast,10.8
2025-05-04 05:00:00,11.0,11.0,7.8,81.05,0.0,0,nan,0,0,5.8,1.1,303,1014.2,96.9,18.5,0,0.0,0,nan,Overcast,9.8
2025-05-04 06:00:00,9.5,9.5,7.6,88.27,0.0,0,nan,0,0,5.0,1.9,331,1014.6,98.6,17.1,13,0.0,0,nan,Overcast,9.3
2025-05-04 07:00:00,9.5,9.5,7.2,85.65,0.0,0,nan,0,0,4.3,3.6,341,1015.1,99.4,17.1,84,0.3,1,nan,Overcast,9.2
2025-05-04 08:00:00,11.2,11.2,7.1,76.13,0.0,0,nan,0,0,7.2,1.1,351,1015.7,90.0,20.3,196,0.7,2,nan,Partially cloudy,9.8
2025-05-04 09:00:00,12.0,12.0,5.8,65.76,0.0,0,nan,0,0,11.5,3.6,40,1016.2,75.7,17.1,298,1.1,3,nan,Partially cloudy,11.4
2025-05-04 10:00:00,13.9,13.9,5.5,57.1,0.0,0,nan,0,0,13.7,3.6,10,1016.5,69.7,24.5,677,2.4,7,nan,Partially cloudy,12.5
2025-05-04 11:00:00,15.0,15.0,6.0,54.89,0.0,0,nan,0,0,14.0,3.6,69,1016.5,100.0,25.0,601,2.2,6,nan,Overcast,15.2
2025-05-04 12:00:00,16.0,16.0,5.5,49.75,0.0,0,nan,0,0,14.4,7.5,90,1016.5,97.4,24.5,675,2.4,7,nan,Overcast,17.7
2025-05-04 13:00:00,16.7,16.7,5.4,47.02,0.0,0,nan,0,0,14.4,5.4,301,1016.2,98.4,24.5,722,2.6,7,nan,Overcast,19.1
2025-05-04 14:00:00,17.4,17.4,5.7,46.08,0.0,0,nan,0,0,14.0,5.4,141,1016.1,90.0,25.0,745,2.7,7,nan,Partially cloudy,21.4
2025-05-04 15:00:00,18.0,18.0,3.5,38.08,0.0,0,nan,0,0,13.3,9.4,150,1016.4,0.0,24.5,424,1.5,4,nan,Clear,22.5
2025-05-04 16:00:00,18.9,18.9,4.2,37.9,0.0,0,nan,0,0,13.0,3.7,180,1016.2,0.0,24.5,568,2.0,6,nan,Clear,22.7
2025-05-04 17:00:00,19.4,19.4,3.5,34.93,0.0,0,nan,0,0,11.5,3.6,209,1015.9,90.0,25.0,369,1.3,4,nan,Partially cloudy,22.4
2025-05-04 18:00:00,19.1,19.1,2.1,32.19,0.0,0,nan,0,0,9.7,3.6,200,1016.1,0.0,24.5,201,0.7,2,nan,Clear,21.4
2025-05-04 19:00:00,18.7,18.7,2.7,34.46,0.0,0,nan,0,0,8.6,1.9,101,1016.8,0.0,24.5,70,0.3,1,nan,Clear,20.3
2025-05-04 20:00:00,18.2,18.2,2.4,34.83,0.0,0,nan,0,0,9.4,1.2,151,1017.4,90.0,18.5,4,0.0,0,nan,Partially cloudy,18.8
2025-05-04 21:00:00,15.8,15.8,6.8,55.23,0.0,0,nan,0,0,11.2,3.7,170,1018.5,0.0,17.1,0,0.0,0,nan,Clear,17.8
2025-05-04 22:00:00,15.8,15.8,5.5,50.34,0.0,0,nan,0,0,11.9,3.6,209,1019.0,0.0,17.1,0,0.0,0,nan,Clear,17.0
2025-05-04 23:00:00,14.9,14.9,6.1,55.91,0.0,0,nan,0,0,16.9,1.2,245,1019.0,60.0,18.5,0,0.0,0,nan,Partially cloudy,16.0
2025-05-05 00:00:00,14.8,14.8,-0.2,35.93,0.0,0,nan,0,0,30.6,9.6,1,1020.0,0.0,17.1,0,0.0,0,nan,Clear,14.8
2025-05-05 01:00:00,12.5,12.5,0.1,42.43,0.0,0,nan,0,0,33.5,11.3,1,1021.2,0.0,17.1,0,0.0,0,nan,Clear,15.6
2025-05-05 02:00:00,12.5,12.5,-2.0,36.54,0.0,0,nan,0,0,27.7,13.1,360,1022.0,60.0,18.5,0,0.0,0,nan,Partially cloudy,15.5
2025-05-05 03:00:00,11.5,11.5,-2.0,38.98,0.0,0,nan,0,0,37.1,13.1,360,1022.4,0.0,17.1,0,0.0,0,nan,Clear,15.3
2025-05-05 04:00:00,10.8,10.8,-1.2,43.3,0.0,0,nan,0,0,33.1,13.1,360,1022.9,0.0,17.1,0,0.0,0,nan,Clear,14.8
2025-05-05 05:00:00,9.8,8.0,-1.5,45.13,0.0,0,nan,0,0,34.2,13.0,1,1023.4,60.0,18.5,0,0.0,0,nan,Partially cloudy,13.8
2025-05-05 06:00:00,9.3,7.4,-1.7,46.17,0.0,0,nan,0,0,31.3,13.1,1,1024.1,0.0,17.1,25,0.1,0,nan,Clear,13.3
2025-05-05 07:00:00,9.2,7.2,-2.8,42.87,0.0,0,nan,0,0,33.5,13.2,10,1024.6,100.0,17.1,85,0.3,1,nan,Overcast,13.3
